"compiler","mode","order","structure","n","median_ns","min_ns","max_ns","sessions"
"gcc","lat","shuffled","fusion8",33554432,576.8387,575.1099,586.0855,3
"clang","tput","shuffled","fusion8",33554432,584.848,580.0919,599.1959,3
"gcc","tput","shuffled","fusion8",33554432,578.7949,551.506,579.4144,3
"gcc","lat","blocked","fusion8_bf",33554432,548.1171,520.2423,616.8594,3
"gcc","tput","blocked","fusion8_bf",33554432,549.9634,475.4959,555.8212,3
"clang","lat","shuffled","fusion8_bf",33554432,600.528,566.3132,607.9285,3
"gcc","lat","shuffled","fusion8_bf",33554432,607.9758,598.5962,612.9333,3
"clang","tput","shuffled","fusion8_bf",33554432,589.4592,580.0827,604.6448,3
"gcc","tput","shuffled","fusion8_bf",33554432,586.8423,555.5298,617.7032,3
"gcc","lat","blocked","fusion8_c",33554432,485.6186,467.8207,525.3143,3
"gcc","tput","blocked","fusion8_c",33554432,471.7117,404.2892,485.022,3
"clang","lat","shuffled","fusion8_c",33554432,554.9606,516.925,554.9774,3
"gcc","lat","shuffled","fusion8_c",33554432,536.8271,530.8746,540.3839,3
"clang","tput","shuffled","fusion8_c",33554432,559.0942,536.6516,559.9045,3
"gcc","tput","shuffled","fusion8_c",33554432,526.7548,517.6468,530.7846,3
"gcc","lat","blocked","sorted_array",33554432,1384.1476,1378.2242,1458.4915,3
"gcc","tput","blocked","sorted_array",33554432,716.0782,686.7996,729.3304,3
"clang","lat","shuffled","sorted_array",33554432,1033.9798,940.4297,1100.7675,3
"gcc","lat","shuffled","sorted_array",33554432,1407.3837,1407.3227,1434.5642,3
"clang","tput","shuffled","sorted_array",33554432,823.5001,795.5185,825.2502,3
"gcc","tput","shuffled","sorted_array",33554432,723.024,684.4543,738.4048,3
