"compiler","mode","order","comparison","n","ratio","lo","hi"
"gcc","tput","shuffled","compact 128-B node vs 184-B node",8388608,0.922765220863179,0.909454392876046,0.927116790775435
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",8388608,1.53176593710692,1.42314160681345,1.5552445797934
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",8388608,3.24348464043787,3.13458767789641,3.32340858770576
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",8388608,1.29407299842888,1.29083125165231,1.29424061221623
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",8388608,1.33096937417969,1.3088452487197,1.34638548202058
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",8388608,3.26046971745978,3.19728177947717,3.26138654041258
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",8388608,2.81179461515836,2.60822594884651,2.8348475661912
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",8388608,1.22940725187757,1.2191393812232,1.2514208596165
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",8388608,2.45879730923422,2.38787148355701,2.60453812393343
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8388608,1.25067006755865,1.23864988984509,1.25108343520471
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8388608,1.20819696413544,1.20615772897806,1.21158373942227
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8388608,2.80678765888748,2.78195823714025,2.86118728988596
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",8388608,2.43531580724851,2.39670351895763,2.59304455544395
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",8388608,0.75943600379164,0.75029159867261,0.76374213995193
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",8388608,0.612118367527374,0.605959012697628,0.615860071688983
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8388608,0.805161207099078,0.804417114414605,0.817069704715163
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8388608,0.767338506395682,0.762578307715286,0.77575298393728
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8388608,0.687291864821993,0.668825646144743,0.688913062788179
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",8388608,0.632075647717939,0.626207314287533,0.646349315225439
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",8388608,1.32360452830189,1.2191393812232,1.38058006395867
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",8388608,2.45879730923422,2.38787148355701,2.60453812393343
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",8388608,1.25067006755865,1.23864988984509,1.25108343520471
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",8388608,1.20819696413544,1.20615772897806,1.21158373942227
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",8388608,2.80678765888748,2.78195823714025,2.86118728988596
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",8388608,2.43531580724851,2.39670351895763,2.59304455544395
"gcc","lat","blocked","original fusion vs binary search",8388608,0.547336928462915,0.514003091182621,0.550902489133345
"gcc","tput","blocked","original fusion vs binary search",8388608,1.06632416847725,1.05338003514416,1.08139885895971
"clang","lat","shuffled","original fusion vs binary search",8388608,0.783532814489188,0.724717444954128,0.901025910125015
"gcc","lat","shuffled","original fusion vs binary search",8388608,0.592639580736448,0.58207414013414,0.600258858816614
"clang","tput","shuffled","original fusion vs binary search",8388608,1.06455361696274,0.944714588254123,1.07574393328787
"gcc","tput","shuffled","original fusion vs binary search",8388608,1.14660480932609,1.13816945096783,1.18349143889385
"gcc","lat","blocked","original fusion vs branch-free B-tree",8388608,1.5088238610059,1.4179578235266,1.53662264893503
"gcc","tput","blocked","original fusion vs branch-free B-tree",8388608,3.08803442778468,3.02281587657555,3.11633078162214
"clang","lat","shuffled","original fusion vs branch-free B-tree",8388608,1.3085934774819,1.29828218025307,1.31657310435075
"gcc","lat","shuffled","original fusion vs branch-free B-tree",8388608,1.3367209534376,1.31927422352685,1.33735817156436
"clang","tput","shuffled","original fusion vs branch-free B-tree",8388608,3.27814511639627,3.2459747947865,3.341391490969
"gcc","tput","shuffled","original fusion vs branch-free B-tree",8388608,2.55822760338479,2.22259353615585,2.69304562930729
"gcc","lat","blocked","branch-free rank vs original rank",16777216,1.01856431303306,1.0081645684504,1.03637526364156
"gcc","tput","blocked","branch-free rank vs original rank",16777216,0.995511773003587,0.993413109253184,1.01010539547866
"clang","lat","shuffled","branch-free rank vs original rank",16777216,1.01641621405435,1.00878623177032,1.02310316531059
"gcc","lat","shuffled","branch-free rank vs original rank",16777216,1.03336922244927,1.0178439856035,1.03701207494372
"clang","tput","shuffled","branch-free rank vs original rank",16777216,1.00748251378858,0.993874665498293,1.00920491302914
"gcc","tput","shuffled","branch-free rank vs original rank",16777216,0.995249321318858,0.993889471920292,1.01094458244181
"gcc","lat","blocked","compact 128-B node vs 184-B node",16777216,0.87043762719026,0.85903658125872,0.871834465485325
"gcc","tput","blocked","compact 128-B node vs 184-B node",16777216,0.854417471444468,0.853863260237794,0.867024516747773
"clang","lat","shuffled","compact 128-B node vs 184-B node",16777216,0.920545179956437,0.919626512923546,0.921577451545887
"gcc","lat","shuffled","compact 128-B node vs 184-B node",16777216,0.907325401068337,0.89897089041006,0.909864292948589
"clang","tput","shuffled","compact 128-B node vs 184-B node",16777216,0.914644928880914,0.914206355207114,0.924808732148919
"gcc","tput","shuffled","compact 128-B node vs 184-B node",16777216,0.926619442826165,0.908041589932781,0.927755270657866
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",16777216,1.40595084726521,1.25162423001357,1.44739394445978
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",16777216,3.25277857460136,3.21115235057016,3.25862182186521
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",16777216,1.16961117585095,1.15975205037153,1.17673608640693
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",16777216,1.20027042377793,1.19588197791359,1.21171472788153
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",16777216,3.47657519478444,3.43363430779759,3.5642968813002
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",16777216,2.67532529485038,2.53001007024671,2.70343837304677
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",16777216,1.32602185765296,1.25866109794787,1.36067405007779
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",16777216,2.55300551226073,2.52723863935818,2.64190934017089
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16777216,1.26475257101696,1.2642066315416,1.27131904942596
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16777216,1.2559762223814,1.25478722873739,1.26518584838206
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16777216,2.83489344752041,2.78886297511663,2.91762151653146
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",16777216,2.58392045132349,2.57876076620437,2.78697920384515
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",16777216,0.742919514745409,0.734775770729647,0.753011565871643
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",16777216,0.585004820661235,0.576571964437192,0.591660299469891
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16777216,0.769817500633096,0.767748693855247,0.772339815692653
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16777216,0.755410688995636,0.75370540679837,0.755970538984594
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16777216,0.648801970830859,0.604624354819506,0.654568765007873
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",16777216,0.6176759579327,0.602239090804039,0.672697075000691
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",16777216,1.32602185765296,1.25866109794787,1.36067405007779
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",16777216,2.55300551226073,2.52723863935818,2.64190934017089
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",16777216,1.26475257101696,1.2642066315416,1.27131904942596
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",16777216,1.2559762223814,1.25478722873739,1.26518584838206
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",16777216,2.83489344752041,2.78886297511663,2.91762151653146
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",16777216,2.58392045132349,2.57876076620437,2.78697920384515
"gcc","lat","blocked","original fusion vs binary search",16777216,0.431403328364036,0.415053180595165,0.438241727009063
"gcc","tput","blocked","original fusion vs binary search",16777216,0.827989015152176,0.819242350966357,0.850027180051896
"clang","lat","shuffled","original fusion vs binary search",16777216,0.600280423889419,0.599849464398536,0.611035985551194
"gcc","lat","shuffled","original fusion vs binary search",16777216,0.478387691656823,0.473023197466216,0.478440054536951
"clang","tput","shuffled","original fusion vs binary search",16777216,0.86200852311314,0.736117576051229,0.896756784476409
"gcc","tput","shuffled","original fusion vs binary search",16777216,0.940649686057262,0.914081144782277,0.961878178135732
"gcc","lat","blocked","original fusion vs branch-free B-tree",16777216,1.37762290538487,1.27130610022793,1.42137344934251
"gcc","tput","blocked","original fusion vs branch-free B-tree",16777216,3.28482021773069,3.22892861474077,3.34088631384502
"clang","lat","shuffled","original fusion vs branch-free B-tree",16777216,1.21640609487068,1.21382655806702,1.21762469054488
"gcc","lat","shuffled","original fusion vs branch-free B-tree",16777216,1.2360019032248,1.22785710385345,1.24159264147163
"clang","tput","shuffled","original fusion vs branch-free B-tree",16777216,3.59581205933986,3.55665616039859,3.70592166335995
"gcc","tput","shuffled","original fusion vs branch-free B-tree",16777216,2.9196516770892,2.75193921149547,2.99452127220157
"gcc","lat","blocked","branch-free rank vs original rank",33554432,1.03258684431033,1.02853430991536,1.0349084269318
"gcc","tput","blocked","branch-free rank vs original rank",33554432,1.01091456643752,0.995594623532681,1.01384453590856
"clang","lat","shuffled","branch-free rank vs original rank",33554432,1.01683563238088,1.01489587036885,1.02065807994294
"gcc","lat","shuffled","branch-free rank vs original rank",33554432,1.0273533252923,1.02591191439865,1.04186374023731
"clang","tput","shuffled","branch-free rank vs original rank",33554432,1.00109413511185,0.998985942181005,1.01261041761177
"gcc","tput","shuffled","branch-free rank vs original rank",33554432,1.02305059055614,1.01544674619454,1.03224734122546
"gcc","lat","blocked","compact 128-B node vs 184-B node",33554432,0.8649248733835,0.825557596736956,0.886031458282585
"gcc","tput","blocked","compact 128-B node vs 184-B node",33554432,0.858586620218159,0.855165917208725,0.872332140955049
"clang","lat","shuffled","compact 128-B node vs 184-B node",33554432,0.922096479084581,0.916455767906633,0.923522707649801
"gcc","lat","shuffled","compact 128-B node vs 184-B node",33554432,0.905280437833012,0.903643804468748,0.911388102313876
"clang","tput","shuffled","compact 128-B node vs 184-B node",33554432,0.914026076484839,0.911029688592714,0.92330882097629
"gcc","tput","shuffled","compact 128-B node vs 184-B node",33554432,0.905987560328177,0.905987371617673,0.911026240157305
"gcc","lat","blocked","equal footprint: compact fusion vs aligned B-tree",33554432,1.35471696181625,1.25830540887942,1.36088676317704
"gcc","tput","blocked","equal footprint: compact fusion vs aligned B-tree",33554432,3.41662293549879,3.31810304901425,3.51294778222373
"clang","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",33554432,1.16291421864986,1.15151364441757,1.16522738105587
"gcc","lat","shuffled","equal footprint: compact fusion vs aligned B-tree",33554432,1.19163414148466,1.18427741350721,1.19175906019587
"clang","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",33554432,3.67050096258475,3.61908653907819,3.72881360748747
"gcc","tput","shuffled","equal footprint: compact fusion vs aligned B-tree",33554432,2.70911929705474,2.67518386696752,2.71597728121638
"gcc","lat","blocked","Exp 4: 16-key fusion vs 16-key B-tree",33554432,1.26425059047726,1.18064279174028,1.30523694306661
"gcc","tput","blocked","Exp 4: 16-key fusion vs 16-key B-tree",33554432,2.33035467840593,2.33004550609537,2.42083079708848
"clang","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",33554432,1.27463382290723,1.2738350712853,1.27798501456058
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",33554432,1.2317199050603,1.21392759506255,1.26123703785571
"clang","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",33554432,2.88172270182979,2.83083129049933,2.90199264429758
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 16-key B-tree",33554432,2.09771163042354,2.07201742179269,2.14917410804603
"gcc","lat","blocked","Exp 4: 16-key fusion vs 8-key fusion",33554432,0.988427582816534,0.978700649328102,0.991297641518178
"gcc","tput","blocked","Exp 4: 16-key fusion vs 8-key fusion",33554432,0.906883449770531,0.893467640139395,0.910254815700022
"clang","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",33554432,1.06896448512059,1.06157850904985,1.06898413841113
"gcc","lat","shuffled","Exp 4: 16-key fusion vs 8-key fusion",33554432,1.03721307933836,1.0220382427715,1.04473320707674
"clang","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",33554432,1.03417969512785,1.03061484858543,1.0500752350174
"gcc","tput","shuffled","Exp 4: 16-key fusion vs 8-key fusion",33554432,0.945449127092793,0.935613061521358,0.962604600004147
"gcc","lat","blocked","Exp 4: 16-key fusion vs best B-tree",33554432,1.53990340637693,1.40780010965921,1.62198206068382
"gcc","tput","blocked","Exp 4: 16-key fusion vs best B-tree",33554432,3.50475149382082,3.49940336725886,3.73924822274153
"clang","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",33554432,1.375696838658,1.36958925070943,1.38209465525446
"gcc","lat","shuffled","Exp 4: 16-key fusion vs best B-tree",33554432,1.35735309725445,1.3477607636623,1.37084213430119
"clang","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",33554432,4.13869241929634,4.11597188473997,4.23286240620413
"gcc","tput","shuffled","Exp 4: 16-key fusion vs best B-tree",33554432,2.99504231189129,2.87246721705344,3.04321559981512
"gcc","lat","blocked","original fusion vs binary search",33554432,0.36029301222761,0.339499804702548,0.373690029936806
"gcc","tput","blocked","original fusion vs binary search",33554432,0.701605072114589,0.683221626514118,0.714552772761641
"clang","lat","shuffled","original fusion vs binary search",33554432,0.496086188518892,0.491344826696935,0.502357048315379
"gcc","lat","shuffled","original fusion vs binary search",33554432,0.398425782386883,0.39699146228708,0.408395538862027
"clang","tput","shuffled","original fusion vs binary search",33554432,0.747721943816862,0.609606975950553,0.75780310427887
"gcc","tput","shuffled","original fusion vs binary search",33554432,0.77681571874632,0.764528316411254,0.815172250847396
"gcc","lat","blocked","original fusion vs branch-free B-tree",33554432,1.3311551909705,1.32775783530802,1.36025153536514
"gcc","tput","blocked","original fusion vs branch-free B-tree",33554432,3.41072853567079,3.40693073412616,3.45189396177632
"clang","lat","shuffled","original fusion vs branch-free B-tree",33554432,1.19558605645583,1.19179528046538,1.19731823004725
"gcc","lat","shuffled","original fusion vs branch-free B-tree",33554432,1.21956960919253,1.21096132646275,1.22160489747805
"clang","tput","shuffled","original fusion vs branch-free B-tree",33554432,3.85219804066411,3.74009612380517,3.90777875798357
"gcc","tput","shuffled","original fusion vs branch-free B-tree",33554432,3.06888789422084,3.00097027954923,3.11334777801467
