"compiler","mode","order","structure","n","median_ns","min_ns","max_ns","sessions"
"clang","lat","shuffled","fusion8",33554432,571.257,560.5209,584.3414,3
"gcc","lat","shuffled","fusion8",33554432,559.1049,557.5058,568.9926,3
"clang","tput","shuffled","fusion8",33554432,557.2159,551.9897,562.7396,3
"gcc","tput","shuffled","fusion8",33554432,554.2618,553.4912,599.0616,3
"gcc","lat","blocked","fusion8_bf",33554432,514.2929,488.8229,520.932,3
"gcc","tput","blocked","fusion8_bf",33554432,521.0922,505.6915,550.7416,3
"clang","lat","shuffled","fusion8_bf",33554432,571.431,565.1779,584.935,3
"gcc","lat","shuffled","fusion8_bf",33554432,570.2072,565.7745,584.169,3
"clang","tput","shuffled","fusion8_bf",33554432,564.0518,549.0906,568.84,3
"gcc","tput","shuffled","fusion8_bf",33554432,577.0462,572.1939,628.1906,3
"gcc","lat","blocked","fusion8_c",33554432,465.9897,413.0844,477.6398,3
"gcc","tput","blocked","fusion8_c",33554432,432.7484,431.2897,482.2174,3
"clang","lat","shuffled","fusion8_c",33554432,525.4181,519.9554,541.4932,3
"gcc","lat","shuffled","fusion8_c",33554432,520.8969,514.653,527.9144,3
"clang","tput","shuffled","fusion8_c",33554432,509.6786,500.9949,511.058,3
"gcc","tput","shuffled","fusion8_c",33554432,513.7573,510.1242,554.9026,3
"gcc","lat","blocked","sorted_array",33554432,1373.0057,1363.2339,1534.0866,3
"gcc","tput","blocked","sorted_array",33554432,759.4131,736.4441,777.1027,3
"clang","lat","shuffled","sorted_array",33554432,1077.4338,992.5797,1091.3651,3
"gcc","lat","shuffled","sorted_array",33554432,1404.8401,1396.3455,1406.7551,3
"clang","tput","shuffled","sorted_array",33554432,856.2897,836.6638,912.0132,3
"gcc","tput","shuffled","sorted_array",33554432,718.4021,716.1163,736.618,3
