k,r,spread,bound_r4,fields_fit
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,4,24,256,0
5,4,16,256,0
5,3,13,81,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,19,256,0
5,3,12,81,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,3,13,81,0
5,4,24,256,0
5,4,16,256,0
5,3,11,81,1
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,4,19,256,0
5,3,12,81,0
5,3,12,81,0
5,4,24,256,0
5,4,24,256,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,4,25,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,3,11,81,1
5,4,16,256,0
5,4,25,256,0
5,4,19,256,0
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,28,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,4,20,256,0
5,4,28,256,0
5,4,24,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,4,24,256,0
5,4,16,256,0
5,3,9,81,1
5,4,22,256,0
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,4,22,256,0
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,4,22,256,0
5,3,9,81,1
5,3,12,81,0
5,4,23,256,0
5,3,12,81,0
5,4,26,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,19,256,0
5,4,24,256,0
5,4,16,256,0
5,4,22,256,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,24,256,0
5,4,16,256,0
5,3,9,81,1
5,4,26,256,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,3,14,81,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,18,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,4,24,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,4,22,256,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,22,256,0
5,3,13,81,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,3,13,81,0
5,4,22,256,0
5,4,16,256,0
5,4,20,256,0
5,4,19,256,0
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,3,9,81,1
5,4,22,256,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,3,13,81,0
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,3,14,81,0
5,3,9,81,1
5,4,26,256,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,4,22,256,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,4,22,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,3,14,81,0
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,3,12,81,0
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,4,24,256,0
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,3,9,81,1
5,3,11,81,1
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,4,23,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,4,25,256,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,4,19,256,0
5,4,24,256,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,18,256,0
5,3,9,81,1
5,3,12,81,0
5,4,28,256,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,4,18,256,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,3,9,81,1
5,4,19,256,0
5,3,12,81,0
5,3,12,81,0
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,4,26,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,3,14,81,0
5,4,19,256,0
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,18,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,24,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,18,256,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,4,28,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,4,24,256,0
5,4,24,256,0
5,4,19,256,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,3,12,81,0
5,4,28,256,0
5,4,20,256,0
5,4,20,256,0
5,3,14,81,0
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,22,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,4,24,256,0
5,4,20,256,0
5,4,24,256,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,4,18,256,0
5,4,20,256,0
5,4,22,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,4,24,256,0
5,4,24,256,0
5,4,28,256,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,4,24,256,0
5,3,9,81,1
5,3,12,81,0
5,3,12,81,0
5,3,12,81,0
5,4,20,256,0
5,4,24,256,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,4,22,256,0
5,3,12,81,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,3,12,81,0
5,4,22,256,0
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,18,256,0
5,4,22,256,0
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,3,14,81,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,19,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,18,256,0
5,3,9,81,1
5,3,12,81,0
5,4,24,256,0
5,3,12,81,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,3,9,81,1
5,4,26,256,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,4,24,256,0
5,3,9,81,1
5,3,12,81,0
5,3,12,81,0
5,4,20,256,0
5,4,24,256,0
5,3,12,81,0
5,3,14,81,0
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,4,18,256,0
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,4,24,256,0
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,4,22,256,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,4,23,256,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,4,18,256,0
5,3,12,81,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,4,23,256,0
5,4,16,256,0
5,4,20,256,0
5,3,14,81,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,4,19,256,0
5,3,12,81,0
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,18,256,0
5,3,9,81,1
5,4,16,256,0
5,3,14,81,0
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,4,24,256,0
5,3,9,81,1
5,3,15,81,0
5,3,9,81,1
5,3,12,81,0
5,4,22,256,0
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,4,24,256,0
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,24,256,0
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,13,81,0
5,4,20,256,0
5,4,24,256,0
5,4,20,256,0
5,4,28,256,0
5,4,20,256,0
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,4,24,256,0
5,3,12,81,0
5,4,23,256,0
5,3,9,81,1
5,4,18,256,0
5,4,16,256,0
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,4,24,256,0
5,4,19,256,0
5,4,16,256,0
5,3,14,81,0
5,3,11,81,1
5,4,18,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,19,256,0
5,4,16,256,0
5,3,11,81,1
5,3,9,81,1
5,3,9,81,1
5,4,22,256,0
5,4,26,256,0
5,4,16,256,0
5,4,24,256,0
5,3,12,81,0
5,3,9,81,1
5,3,14,81,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,4,28,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,3,14,81,0
5,3,9,81,1
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,4,26,256,0
5,3,12,81,0
5,3,9,81,1
5,3,11,81,1
5,3,12,81,0
5,4,16,256,0
5,4,28,256,0
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,4,24,256,0
5,4,20,256,0
5,4,24,256,0
5,4,24,256,0
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,28,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,26,256,0
5,4,28,256,0
5,3,9,81,1
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,20,256,0
5,4,22,256,0
5,4,19,256,0
5,4,20,256,0
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,3,12,81,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,3,11,81,1
5,3,9,81,1
5,3,9,81,1
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,14,81,0
5,4,24,256,0
5,3,9,81,1
5,3,11,81,1
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,4,16,256,0
5,4,24,256,0
5,4,19,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,4,19,256,0
5,3,13,81,0
5,3,12,81,0
5,4,22,256,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,24,256,0
5,4,28,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,4,23,256,0
5,4,24,256,0
5,3,9,81,1
5,4,18,256,0
5,3,12,81,0
5,4,24,256,0
5,4,20,256,0
5,4,18,256,0
5,4,16,256,0
5,4,16,256,0
5,4,24,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,4,18,256,0
5,4,16,256,0
5,3,14,81,0
5,3,9,81,1
5,4,16,256,0
5,3,13,81,0
5,3,9,81,1
5,4,16,256,0
5,4,19,256,0
5,3,12,81,0
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,4,20,256,0
5,4,16,256,0
5,3,11,81,1
5,3,12,81,0
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,3,11,81,1
5,4,16,256,0
5,3,12,81,0
5,3,11,81,1
5,3,9,81,1
5,3,9,81,1
5,3,11,81,1
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,3,11,81,1
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,3,11,81,1
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,4,24,256,0
5,4,20,256,0
5,3,9,81,1
5,4,22,256,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,3,9,81,1
5,4,18,256,0
5,3,9,81,1
5,4,24,256,0
5,3,9,81,1
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,28,256,0
5,4,24,256,0
5,4,20,256,0
5,4,26,256,0
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,4,19,256,0
5,3,14,81,0
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,4,23,256,0
5,4,23,256,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,3,12,81,0
5,4,16,256,0
5,4,16,256,0
5,4,26,256,0
5,4,24,256,0
5,3,13,81,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,4,20,256,0
5,4,24,256,0
5,4,22,256,0
5,4,20,256,0
5,3,15,81,0
5,4,20,256,0
5,4,20,256,0
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,4,22,256,0
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,3,12,81,0
5,4,16,256,0
5,3,12,81,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,3,12,81,0
5,3,9,81,1
5,4,16,256,0
5,4,24,256,0
5,3,9,81,1
5,4,16,256,0
5,3,9,81,1
5,4,18,256,0
5,3,9,81,1
5,3,9,81,1
5,4,24,256,0
5,3,12,81,0
5,4,16,256,0
5,4,20,256,0
5,3,12,81,0
5,4,20,256,0
5,4,16,256,0
5,4,20,256,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,3,12,81,0
5,4,20,256,0
5,3,14,81,0
5,3,12,81,0
5,4,16,256,0
5,4,22,256,0
5,3,9,81,1
5,3,9,81,1
5,4,20,256,0
5,3,9,81,1
5,4,16,256,0
5,4,20,256,0
5,3,9,81,1
5,4,20,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,3,12,81,0
5,4,20,256,0
5,4,22,256,0
5,4,16,256,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,3,12,81,0
5,4,16,256,0
5,3,9,81,1
5,4,16,256,0
5,4,16,256,0
5,3,12,81,0
5,4,20,256,0
5,4,16,256,0
5,3,9,81,1
5,3,9,81,1
6,4,16,256,0
6,4,16,256,0
6,5,35,625,0
6,4,16,256,0
6,4,16,256,0
6,3,9,81,1
6,5,25,625,0
6,5,25,625,0
6,4,24,256,0
6,4,20,256,0
6,5,30,625,0
6,5,42,625,0
6,5,25,625,0
6,4,16,256,0
6,4,24,256,0
6,4,20,256,0
6,5,35,625,0
6,5,25,625,0
6,4,20,256,0
6,4,20,256,0
6,4,16,256,0
6,5,35,625,0
6,5,33,625,0
6,4,24,256,0
6,4,24,256,0
6,4,20,256,0
6,4,16,256,0
6,3,9,81,1
6,5,35,625,0
6,3,9,81,1
6,4,20,256,0
6,4,24,256,0
6,4,20,256,0
6,5,30,625,0
6,5,25,625,0
6,5,35,625,0
6,5,35,625,0
6,4,16,256,0
6,4,16,256,0
6,4,16,256,0
6,4,20,256,0
6,4,16,256,0
6,4,24,256,0
6,4,16,256,0
6,5,30,625,0
6,4,26,256,0
6,4,16,256,0
6,4,20,256,0
6,3,9,81,1
6,4,16,256,0
6,4,16,256,0
6,4,16,256,0
6,4,16,256,0
6,4,16,256,0
6,4,20,256,0
6,4,20,256,0
6,4,16,256,0
6,4,20,256,0
6,4,16,256,0
6,4,24,256,0
6,5,25,625,0
6,4,16,256,0
6,5,25,625,0
6,5,35,625,0
6,4,16,256,0
6,4,24,256,0
6,4,16,256,0
6,4,16,256,0
6,4,22,256,0
6,4,20,256,0
6,4,24,256,0
6,4,20,256,0
6,4,16,256,0
6,4,16,256,0
6,3,9,81,1
6,5,30,625,0
6,4,16,256,0
6,4,20,256,0
6,4,16,256,0
6,4,16,256,0
6,4,20,256,0
6,4,20,256,0
6,5,25,625,0
6,5,35,625,0
6,4,16,256,0
6,5,33,625,0
6,5,25,625,0
6,4,16,256,0
6,4,16,256,0
6,5,35,625,0
6,5,35,625,0
6,4,20,256,0
6,4,16,256,0
6,4,22,256,0
6,4,16,256,0
6,4,20,256,0
6,4,16,256,0
6,5,35,625,0
6,3,9,81,1
6,4,24,256,0
6,4,16,256,0
6,5,35,625,0
6,4,16,256,0
6,5,35,625,0
6,4,20,256,0
6,3,9,81,1
6,5,30,625,0
6,3,9,81,1
6,4,20,256,0
6,4,16,256,0
6,5,30,625,0
6,5,40,625,0
6,4,20,256,0
6,3,9,81,1
6,5,35,625,0
6,4,24,256,0
6,4,16,256,0
6,4,16,256,0
6,5,30,625,0
6,3,9,81,1
6,5,25,625,0
6,4,26,256,0
6,5,30,625,0
6,4,20,256,0
6,5,25,625,0
6,4,24,256,0
6,4,20,256,0
6,4,16,256,0
6,4,20,256,0
6,4,16,256,0
6,4,19,256,0
6,5,36,625,0
6,3,9,81,1
6,4,16,256,0
6,4,16,256,0
6,4,16,256,0
6,3,9,81,1
6,5,25,625,0
6,5,40,625,0
6,4,20,256,0
6,5,25,625,0
6,3,9,81,1
6,4,24,256,0
6,5,25,625,0
6,4,16,256,0
6,5,25,625,0
6,4,20,256,0
6,4,16,256,0
6,3,12,81,0
6,4,16,256,0
6,4,16,256,0
6,5,30,625,0
6,4,24,256,0
6,4,20,256,0
6,4,16,256,0
6,4,16,256,0
6,3,9,81,1
6,4,24,256,0
6,4,24,256,0
6,4,20,256,0
6,5,30,625,0
6,5,25,625,0
6,4,16,256,0
6,5,30,625,0
6,4,16,256,0
6,3,9,81,1
6,4,16,256,0
6,3,9,81,1
6,4,20,256,0
6,4,16,256,0
6,4,16,256,0
6,5,33,625,0
6,5,30,625,0
6,4,30,256,0
6,4,16,256,0
6,4,16,256,0
6,5,40,625,0
6,5,30,625,0
6,4,20,256,0
6,5,30,625,0
6,4,16,256,0
6,5,30,625,0
6,4,16,256,0
6,3,9,81,1
6,5,30,625,0
6,4,20,256,0
6,5,35,625,0
6,4,26,256,0
6,4,18,256,0
6,5,30,625,0
6,5,25,625,0
6,4,16,256,0
6,4,20,256,0
6,4,20,256,0
6,5,25,625,0
6,4,20,256,0
6,4,16,256,0
6,3,9,81,1
6,3,9,81,1
6,5,25,625,0
6,5,30,625,0
6,4,16,256,0
6,4,16,256,0
6,3,9,81,1
6,3,12,81,0
6,3,12,81,0
6,4,16,256,0
6,5,30,625,0
6,4,16,256,0
6,3,12,81,0
6,4,20,256,0
6,5,25,625,0
6,4,16,256,0
6,3,9,81,1
6,4,16,256,0
6,4,24,256,0
6,5,25,625,0
6,4,16,256,0
6,4,16,256,0
6,4,20,256,0
6,5,25,625,0
6,3,9,81,1
6,4,16,256,0
6,5,35,625,0
6,4,16,256,0
6,4,16,256,0
6,5,30,625,0
6,3,9,81,1
6,4,22,256,0
6,5,25,625,0
6,4,20,256,0
6,4,20,256,0
6,4,25,256,0
6,4,16,256,0
6,5,25,625,0
6,4,16,256,0
6,4,16,256,0
6,4,16,256,0
6,4,16,256,0
6,4,20,256,0
6,3,9,81,1
6,5,25,625,0
6,4,16,256,0
6,4,20,256,0
6,4,16,256,0
6,4,20,256,0
6,4,20,256,0
6,4,16,256,0
6,4,20,256,0
6,5,35,625,0
6,4,20,256,0
6,5,28,625,0
6,4,20,256,0
6,3,12,81,0
6,4,20,256,0
6,5,35,625,0
6,4,16,256,0
6,4,16,256,0
6,4,16,256,0
6,4,20,256,0
6,5,25,625,0
6,4,20,256,0
6,3,9,81,1
6,5,35,625,0
6,3,12,81,0
6,4,16,256,0
6,5,35,625,0
6,5,25,625,0
6,5,40,625,0
6,4,20,256,0
6,4,24,256,0
6,4,20,256,0
6,5,25,625,0
6,4,20,256,0
6,4,24,256,0
6,4,16,256,0
6,5,30,625,0
6,4,20,256,0
6,3,12,81,0
6,5,30,625,0
6,4,16,256,0
6,5,30,625,0
6,4,20,256,0
6,4,20,256,0
6,3,9,81,1
6,4,16,256,0
6,4,20,256,0
6,4,16,256,0
6,5,25,625,0
6,5,35,625,0
6,4,24,256,0
6,5,30,625,0
6,4,16,256,0
6,5,25,625,0
6,4,16,256,0
6,4,16,256,0
6,4,20,256,0
6,4,16,256,0
6,4,24,256,0
6,3,12,81,0
6,4,20,256,0
6,5,25,625,0
6,4,16,256,0
6,5,35,625,0
6,5,29,625,0
6,5,30,625,0
6,5,30,625,0
6,4,20,256,0
6,5,35,625,0
6,4,16,256,0
6,4,16,256,0
6,5,37,625,0
6,4,16,256,0
6,3,12,81,0
6,4,16,256,0
6,4,20,256,0
6,3,9,81,1
6,4,16,256,0
6,5,30,625,0
6,4,20,256,0
6,4,24,256,0
6,4,16,256,0
6,4,16,256,0
6,4,16,256,0
6,3,9,81,1
6,5,33,625,0
6,4,24,256,0
6,3,11,81,0
6,5,30,625,0
6,3,9,81,1
6,4,16,256,0
6,5,40,625,0
6,4,19,256,0
6,5,30,625,0
6,4,16,256,0
6,3,12,81,0
6,4,24,256,0
6,4,16,256,0
6,4,23,256,0
6,4,20,256,0
6,5,35,625,0
6,4,20,256,0
6,4,16,256,0
6,5,25,625,0
6,4,24,256,0
6,4,16,256,0
6,3,9,81,1
6,5,35,625,0
6,4,16,256,0
6,4,22,256,0
6,4,16,256,0
6,5,25,625,0
6,4,16,256,0
6,4,16,256,0
6,4,16,256,0
6,4,20,256,0
6,4,16,256,0
6,5,25,625,0
6,4,24,256,0
6,4,24,256,0
6,4,16,256,0
6,4,20,256,0
6,3,9,81,1
6,3,9,81,1
6,4,16,256,0
6,4,19,256,0
6,4,24,256,0
6,4,22,256,0
6,4,22,256,0
6,4,24,256,0
6,3,12,81,0
6,4,20,256,0
6,5,30,625,0
6,3,9,81,1
6,4,26,256,0
6,5,25,625,0
6,4,20,256,0
6,5,25,625,0
6,5,25,625,0
6,5,25,625,0
6,4,20,256,0
6,4,20,256,0
6,4,24,256,0
6,5,25,625,0
6,4,16,256,0
6,4,19,256,0
6,4,16,256,0
6,4,20,256,0
