"compiler","mode","order","structure","n","median_ns","min_ns","max_ns","sessions"
"gcc","lat","blocked","fusion8_bf",33554432,503.9825,480.8762,534.0851,3
"gcc","tput","blocked","fusion8_bf",33554432,474.791,467.9382,476.918,3
"clang","lat","shuffled","fusion8_bf",33554432,568.1335,564.6225,568.4402,3
"gcc","lat","shuffled","fusion8_bf",33554432,573.494,572.1268,582.2006,3
"clang","tput","shuffled","fusion8_bf",33554432,575.7141,550.0763,576.1169,3
"gcc","tput","shuffled","fusion8_bf",33554432,564.8071,557.6996,573.8647,3
"gcc","lat","blocked","fusion8_c",33554432,435.907,396.991,473.2162,3
"gcc","tput","blocked","fusion8_c",33554432,407.6492,400.1648,416.0309,3
"clang","lat","shuffled","fusion8_c",33554432,521.4417,520.9503,523.8739,3
"gcc","lat","shuffled","fusion8_c",33554432,518.2343,517.9352,530.6107,3
"clang","tput","shuffled","fusion8_c",33554432,524.8596,507.8903,526.2177,3
"gcc","tput","shuffled","fusion8_c",33554432,511.7081,505.2689,522.8058,3
"gcc","lat","blocked","sorted_array",33554432,1377.1301,1351.6296,1384.1156,3
"gcc","tput","blocked","sorted_array",33554432,682.7606,647.7982,685.4401,3
"clang","lat","shuffled","sorted_array",33554432,1122.052,1112.8113,1132.2708,3
"gcc","lat","shuffled","sorted_array",33554432,1389.5737,1386.554,1397.7356,3
"clang","tput","shuffled","sorted_array",33554432,760.9009,760.4858,901.3596,3
"gcc","tput","shuffled","sorted_array",33554432,706.6803,693.2709,710.6979,3
